l_id,longitude,latitude
7349,-87.686836,41.916142
7345,-87.624611,41.881832
7350,-87.607063,41.816265
7351,-87.687523,41.997841
7352,-87.625145,41.858967
7353,-87.83828,41.90086
7354,-87.6343,41.894993
7355,-87.628738,41.890072
7356,-87.695984,41.917606
7357,-87.638306,41.877678
7358,-87.66497,41.902065
7359,-87.624252,41.805664
7360,-87.707627,41.917105
7361,-87.621758,41.693966
7362,-87.740013,41.967545
7363,-87.631546,41.901531
7364,-87.665494,41.896095
7365,-87.628288,41.887836
7366,-87.69693,41.895397
7367,-87.633926,41.891788
7368,-87.629799,41.878113
7370,-87.641525,41.855087
7369,-87.768013,41.923962
7371,-87.739372,41.960777
7372,-87.713387,41.961216
7343,-87.646378,41.934101
7373,-87.629837,41.889912
7374,-87.668983,41.943665
7375,-87.687965,41.997478
7376,-87.675652,41.89621
7377,-87.637093,41.931107
7378,-87.653091,41.885468
7379,-87.699646,41.92437
6983,-87.631462,41.891911
7380,-87.643829,41.899361
6944,-87.70739,41.853703
7381,-87.626712,41.900194
7382,-87.644359,41.967871
7383,-87.693992,41.909963
7384,-87.64257,41.877636
7385,-87.668297,41.926056
7386,-87.692856,41.997799
7387,-87.663872,41.935455
7388,-87.62867,41.903954
7389,-87.664288,41.944051
7390,-87.677744,41.91118
7391,-87.668779,41.983702
7392,-87.649811,41.926384
7393,-87.728874,41.953575
7394,-87.679085,41.9697
7395,-87.695381,41.902836
7396,-87.644981,41.884731
7397,-87.70105,41.932056
7398,-87.712334,41.921738
7400,-87.68679,41.900391
7399,-87.64679,41.8591
7402,-87.717102,41.996235
7403,-87.649483,41.869621
7404,-87.70739,41.853764
7405,-87.65313,41.932732
7406,-87.629799,41.878113
7407,-87.685684,41.847328
7408,-87.677483,41.916573
7409,-87.629799,41.878113
7410,-87.655876,41.946232
7412,-87.696724,41.92873
7414,-87.677742,41.952499
7415,-87.643547,41.896915
7411,-87.705406,41.920685
7416,-87.704063,41.930447
7413,-87.65287,41.939823
7418,-87.664131,41.896397
7419,-87.672241,41.927002
7420,-87.684654,41.963749
7421,-87.653877,41.933399
7401,-87.678917,41.912045
7423,-87.679268,41.903297
7424,-87.70697,41.910728
7422,-87.711258,41.929047
7425,-87.688606,41.970833
7426,-87.636826,41.885086
7427,-87.705284,41.9305
7428,-87.673195,41.901691
7429,-87.686531,41.916481
7430,-87.660034,41.883274
7431,-87.665428,41.916885
7433,-87.660423,41.994545
7434,-87.784149,41.935631
7435,-87.608833,41.82309
7436,-87.632652,41.888687
7437,-87.690437,41.917576
7438,-87.635185,41.893188
7432,-87.654762,41.883457
7439,-87.672951,41.939548
7440,-87.673882,41.958508
7441,-87.664131,41.896397
7442,-87.698425,41.923126
7443,-87.722076,41.851883
7445,-87.633926,41.891155
7444,-87.715866,41.934231
7446,-87.753227,41.953289
7448,-87.616173,41.809181
7449,-87.625305,41.853321
7450,-87.677383,41.910309
7451,-87.643532,41.85738
7417,-87.648514,41.928608
7447,-87.795647,41.909012
7452,-87.657978,41.87224
7453,-87.665092,41.921623
7454,-87.628365,41.894337
7455,-87.646332,41.932865
7456,-87.636452,41.882076
7457,-87.625313,41.866566
7458,-87.682358,41.959473
7459,-87.629593,41.90406
7461,-87.684182,41.96122
7462,-87.645461,41.910954
7460,-87.654175,41.947006
7463,-87.664162,41.93626
7464,-87.705223,41.972565
7465,-87.676326,41.90997
7466,-87.653919,41.947508
7467,-87.75898,41.945808
7468,-87.649036,41.943276
7469,-87.630708,41.884739
7471,-87.679543,41.917839
7472,-87.690643,41.895855
7473,-87.625893,41.896999
7474,-87.677559,41.908951
7475,-87.676224,41.903347
7476,-87.624985,41.879017
7477,-87.635368,41.893288
7478,-87.670647,41.942291
7470,-87.636559,41.883522
7479,-87.632675,41.854809
7481,-87.63414,41.893585
7483,-87.687201,41.966607
7480,-87.643883,41.930336
7482,-87.68765,41.967843
7484,-87.644226,41.879417
7485,-87.63414,41.893585
7487,-87.642891,41.884064
6945,-87.629234,41.904076
7488,-87.701681,41.954275
7489,-87.647934,41.88427
7490,-87.62368,41.893139
7491,-87.679268,41.903297
7492,-87.622856,41.898396
7493,-87.63607,41.898544
7494,-87.63559,41.911209
7496,-87.703339,41.939617
7497,-87.664085,41.943222
7498,-87.685783,41.964397
7499,-87.711823,41.907318
7500,-87.617294,41.866112
7501,-87.65239,41.985737
7503,-87.632439,41.9175
7502,-87.63134,41.895191
7504,-87.825752,41.974613
7505,-87.680923,41.939636
7506,-87.635277,41.893188
7507,-87.660355,41.99387
7508,-87.653885,41.93375
7509,-87.676819,41.954334
6962,-87.635551,41.911198
7510,-87.648865,41.93219
7511,-87.78605,41.99553
7512,-87.628838,41.912476
7513,-87.629799,41.878113
7514,-87.671143,41.943249
7515,-87.652214,41.901733
7516,-87.671959,41.90337
7518,-87.669998,41.900002
7517,-87.634911,41.895683
7519,-87.677467,41.910336
7520,-87.653862,41.933449
7521,-87.669432,42.020484
7522,-87.632874,41.897938
7523,-87.630966,41.877717
7524,-87.629799,41.878113
7525,-87.646637,41.858093
7526,-87.635147,41.898197
7527,-87.634102,41.878418
7528,-87.630966,41.877716
7529,-87.945351,42.086433
7530,-87.628967,41.879742
7531,-87.673096,41.910522
7532,-87.668335,41.977489
6591,-87.668213,41.978607
7533,-87.634552,41.895691
7534,-87.629799,41.878113
7535,-87.85113,41.95343
7536,-87.627235,41.87885
7538,-87.683823,41.88768
7537,-87.63282,41.892708
7539,-87.627228,41.877514
7540,-87.633324,41.885998
7541,-87.632416,41.881779
7542,-87.693779,41.968121
7543,-87.62352,41.87395
7545,-87.619034,41.89106
7544,-87.66954,42.007587
7546,-87.626511,41.875603
7549,-87.63549,41.884586
7550,-87.685913,41.915726
7551,-87.636559,41.883514
7552,-87.637466,41.879654
7553,-87.629105,41.903847
7554,-87.63752,41.881218
7555,-87.628197,41.889549
7556,-87.624413,41.890766
7557,-87.635353,41.910912
7558,-87.667084,41.938786
7559,-87.68589,41.915764
7560,-87.624954,41.883827
7561,-87.632797,41.882271
7562,-87.605537,41.791264
7563,-87.636459,41.892391
7564,-87.744217,41.965336
7565,-87.624657,41.881519
7566,-87.63736,41.879017
7135,-87.629799,41.878113
7567,-87.666159,42.007628
7568,-87.641496,41.882115
7569,-87.677322,41.910591
7570,-87.629799,41.878113
7548,-87.698334,41.957596
7547,-87.656447,41.947304
7571,-87.670036,41.873524
7572,-87.66067,41.896168
7573,-87.629799,41.878113
7574,-87.620689,41.896175
7575,-87.639999,41.900002
7576,-87.639107,41.925613
7577,-87.648645,41.921582
7578,-87.651558,41.918236
7579,-87.627289,41.897381
7580,-87.669907,41.99334
7581,-87.629463,41.904011
7582,-87.624168,41.876983
7583,-87.697014,41.922699
7584,-87.666229,41.916346
7585,-87.664169,41.945744
7586,-87.645523,41.932896
7587,-87.65072,41.94003
7588,-87.647293,41.879539
7589,-87.664597,41.998119
7590,-87.658424,41.928509
7591,-87.677948,41.919159
7592,-87.658424,41.928509
7594,-87.673676,41.955627
7596,-87.639365,41.9329
7598,-87.625369,41.868044
7595,-87.653687,41.894592
7599,-87.729973,41.939041
7600,-87.651993,41.941013
7495,-87.652138,41.97644
7601,-87.635139,41.926804
7602,-87.667664,41.897163
7604,-87.76712,41.956837
7605,-87.656563,41.877567
7607,-87.652,41.894172
7608,-88.347176,42.388176
7597,-87.719032,41.990536
7610,-87.715431,41.990303
7611,-87.656616,41.877325
7606,-87.686134,41.915688
7612,-87.628288,41.882221
7613,-87.678752,41.9542
7614,-87.655655,41.985226
7615,-87.649559,41.946388
7616,-87.649574,41.946716
7617,-87.629799,41.878113
7618,-87.683807,41.961384
7619,-87.632072,41.889774
7621,-87.629799,41.878113
7623,-87.668503,41.877262
7624,-87.653885,41.917885
7625,-87.643806,41.87196
7626,-87.647018,41.93507
7627,-87.705399,41.954231
7631,-87.667015,41.917439
7632,-87.66909,41.874054
7630,-87.652725,41.909157
7633,-87.650581,41.952351
7634,-87.67868,41.955822
7635,-87.666,41.917191
7636,-87.639,41.922787
7637,-87.673805,41.954479
7638,-87.635231,41.834385
7639,-87.699104,41.992023
7640,-87.665764,42.00938
7641,-87.705391,41.954243
7642,-87.691124,41.910595
7643,-87.652718,41.909168
7317,-87.657852,41.983719
7644,-87.626305,41.672516
7645,-87.63871,41.868393
7646,-87.675667,42.01825
7647,-87.66893,42.007835
7629,-87.626305,41.672516
7648,-87.666656,41.93837
7649,-87.685036,41.963184
7622,-87.676926,41.909962
7650,-87.6866,41.899254
7651,-87.668976,41.985008
7620,-87.695091,41.745071
7652,-87.63559,41.911209
7653,-87.65493,41.965778
7654,-87.63559,41.911209
7655,-87.67395,41.965069
7656,-87.635139,41.926804
7657,-87.641876,41.85284
7658,-87.704018,41.975815
7659,-87.659683,41.969048
7660,-87.677315,41.952686
7661,-87.620674,41.878345
7662,-87.621841,41.88311
7663,-87.660034,41.883274
7664,-87.7575,41.967777
7665,-87.667114,41.903236
7666,-87.638512,41.963673
7667,-87.678711,41.961468
7668,-87.660233,41.988155
7669,-87.645363,41.96899
7670,-87.666534,41.869267
7671,-87.671822,41.906448
7672,-87.699425,42.004551
7674,-87.654701,41.943352
7675,-87.645363,41.96899
7673,-87.6283,41.900185
7676,-87.634956,41.911407
7678,-87.631523,41.892563
7679,-87.687043,41.967751
7680,-87.668282,41.967632
7681,-87.693474,41.917538
7682,-87.6493,41.886761
7683,-87.662758,41.935089
7684,-87.643532,41.85738
7686,-87.635391,41.88493
7687,-87.627922,41.860416
7688,-87.669342,41.96719
7628,-87.61908,41.891098
7145,-87.629799,41.878113
7689,-87.625374,41.884857
7690,-87.581365,41.794992
7603,-87.595444,41.799847
7136,-87.634575,41.911621
7691,-87.676172,41.903512
7609,-87.642372,41.868011
7692,-87.675535,41.909009
7693,-87.677444,41.909721
7694,-87.61961,41.816458
7695,-87.5844,41.800629
7696,-87.67865,41.950504
7697,-87.625412,41.89753
7698,-87.643143,41.721485
7699,-87.629799,41.878113
7700,-87.624611,41.865547
7701,-87.609596,41.891979
7702,-87.627289,41.897381
7703,-87.707764,41.924999
7704,-87.663223,41.854935
7705,-87.77887,41.909447
7706,-87.601501,41.816811
7707,-87.614304,41.846874
7708,-87.625046,41.883667
7709,-87.625175,41.893913
7710,-87.608421,41.831257
7711,-87.643547,41.896915
7712,-87.685905,41.964264
7713,-87.605683,41.778959
7714,-87.679482,41.917953
7715,-87.666786,41.903252
7716,-87.656563,41.831223
7718,-87.635361,41.88821
7719,-87.651115,41.927036
7720,-87.593781,41.757248
7721,-87.61985,41.885052
7722,-87.629799,41.878113
7723,-87.660889,41.884411
7724,-87.629181,41.886585
7725,-87.800072,41.909264
7726,-87.645195,41.923019
7728,-87.679985,41.917591
7729,-87.677856,41.915264
7732,-87.645058,41.923115
7733,-87.628502,41.886295
7734,-87.627289,41.898991
7717,-87.675529,41.926018
7735,-87.653885,41.93375
7736,-87.651108,41.927032
7737,-87.648209,41.937149
7738,-87.592255,41.767818
7739,-87.668945,41.904819
7740,-87.627281,41.86945
7741,-87.741234,41.880543
7742,-87.627411,41.875347
7731,-87.623177,41.88081
7743,-87.625191,41.899208
7744,-87.626122,41.871994
7745,-87.63414,41.893585
7746,-87.656563,41.831223
7747,-87.626793,41.853951
7748,-87.660248,41.939777
7750,-87.658356,41.885223
7752,-87.63871,41.868393
7753,-87.644783,41.88044
7754,-87.737663,41.928661
7755,-87.629542,41.877522
7756,-87.692177,41.877499
7757,-87.668465,41.973675
7758,-87.684906,42.015369
7759,-87.6007,41.826069
7761,-87.663879,41.896233
7762,-87.651093,41.858131
7764,-87.632828,41.912201
7765,-87.676625,41.951169
7766,-87.688667,41.963146
7767,-87.628815,41.90424
7768,-87.623283,41.882679
7770,-87.652901,41.918377
7771,-87.663422,41.907051
7773,-87.668434,41.927067
7774,-87.629799,41.878113
7776,-87.624397,41.878284
7777,-87.633888,41.914822
7778,-87.629799,41.878113
7779,-87.585114,41.803501
9484,-87.648232,41.907879
7780,-87.688751,41.969601
7782,-87.653015,41.885468
7783,-87.599597,41.795349
7784,-87.624422,41.880171
7785,-87.658714,41.913441
7786,-87.673575,41.890655
7789,-87.629799,41.878113
7790,-87.623627,41.851418
7791,-87.645195,41.923019
7792,-87.645607,41.92321
7793,-87.65274,41.885487
7794,-87.623627,41.851418
7795,-87.582916,41.790886
7796,-87.668762,41.983486
7797,-87.629799,41.878113
7798,-87.645195,41.923019
7799,-87.629799,41.878113
7800,-87.677536,41.913086
7801,-87.655251,41.917019
7802,-87.62603,41.903347
7805,-87.68067,41.93654
7807,-87.645058,41.923115
7808,-87.667221,42.005436
7809,-87.629799,41.878113
7803,-87.675529,41.926018
7811,-87.628662,41.883465
7812,-87.629799,41.878113
7813,-87.649078,41.908684
7814,-87.65136,41.861378
7815,-87.630234,41.883636
7818,-87.645203,41.923023
7819,-87.60916,41.864918
7817,-87.630112,41.901199
7821,-87.673637,41.949455
7822,-87.652122,41.941864
7823,-87.63578,41.923712
7824,-87.656151,41.939789
7787,-87.666495,41.937707
7825,-87.666496,41.937706
7826,-87.649933,41.950916
7827,-87.654739,41.964241
7828,-87.628159,41.883236
7829,-87.643927,41.938184
7820,-87.644325,41.938827
7830,-87.645905,41.932693
7831,-87.675812,41.89592
7832,-87.653442,41.911106
7833,-87.688148,41.966647
7834,-87.642656,41.948742
7835,-87.682823,41.959755
7836,-87.633766,41.933334
7837,-87.628151,41.883236
7838,-87.680687,41.82682
7760,-87.778198,41.923801
7763,-87.65506,41.939812
7840,-87.643578,41.948753
7841,-87.680687,41.82682
7842,-87.703773,41.905727
7843,-87.586426,41.780609
7845,-87.629799,41.878113
7846,-87.701622,41.905762
7844,-87.702255,41.901184
7847,-87.576103,41.783321
7848,-87.670242,41.993359
7849,-87.764114,41.970524
7850,-87.673698,41.95015
7851,-87.652405,41.908119
7852,-87.621437,41.884872
7854,-87.629799,41.878113
7856,-87.64167,41.920094
7857,-87.66124,42.005253
7858,-87.686215,41.96565
7859,-87.645821,41.932686
7860,-87.660477,41.990326
7861,-87.660835,42.007137
7862,-87.70166,41.903557
7863,-87.659203,41.969128
7864,-87.635429,41.889446
7865,-87.626694,41.897537
7866,-87.691971,41.973362
7867,-87.807312,41.97488
7855,-87.639542,41.940125
7868,-87.668297,41.979847
7869,-87.708908,41.929951
7870,-87.645363,41.96899
7871,-87.663862,41.952415
7872,-87.659927,41.977371
7873,-87.609612,41.891975
7874,-87.6763,41.950851
7875,-87.684166,41.961084
7876,-87.677315,41.952686
7878,-87.650002,41.919998
7877,-87.678825,41.961449
7879,-87.777054,41.953098
7880,-87.624191,41.892994
7882,-87.679512,41.967094
7883,-87.629799,41.878113
7884,-87.643314,41.920347
7885,-87.627228,41.877514
7886,-87.664436,41.921741
7887,-87.694511,41.949474
7888,-87.629799,41.878113
7889,-87.660072,41.951252
7890,-87.65266,41.932655
7892,-87.628569,41.902963
7893,-87.63662,41.919636
7894,-87.64724,41.929016
7895,-87.629799,41.878113
7897,-87.683853,41.961381
7899,-87.654449,41.914803
7900,-87.665764,41.9216
7902,-87.624664,41.885956
7903,-87.620964,41.860275
7901,-87.631699,41.911236
7904,-87.629799,41.878113
7905,-87.655815,41.946308
7906,-87.628174,41.883366
7898,-87.75853,41.961586
7907,-87.633621,41.92572
7908,-87.684296,41.962589
7909,-87.660019,41.939564
7910,-87.631836,41.901417
7911,-87.62471,41.880379
7912,-87.627385,41.884213
7913,-87.657127,41.8909
7914,-87.645149,41.92297
7915,-87.65934,41.92181
7916,-87.626656,41.895267
7917,-87.621841,41.857071
7918,-87.669426,41.938091
7919,-87.673866,41.961662
7920,-87.663502,41.942345
7921,-87.700468,41.939505
7922,-87.673782,41.961674
7923,-87.629799,41.878113
7924,-87.676521,41.910419
7925,-87.620865,41.860256
7926,-87.631989,41.890179
7927,-87.617554,41.88681
7928,-87.653816,41.933426
7929,-87.674049,41.886902
7930,-87.662582,41.905949
7931,-87.629799,41.878113
7932,-87.63739,41.918446
7933,-87.680183,41.954262
7934,-87.701508,41.889339
7935,-87.629799,41.878113
7936,-87.660744,41.88501
7937,-87.62561,41.898346
7938,-87.777481,41.964695
7939,-87.641953,41.927872
7940,-87.629799,41.878113
7941,-87.62413,41.858925
7942,-87.621284,41.897167
7943,-87.66143,41.880043
7944,-87.632877,41.884378
7945,-87.687973,41.96748
7947,-87.677452,41.9137
7948,-87.688545,41.968136
7949,-87.629799,41.878113
7950,-87.65242,41.910545
7951,-87.643547,41.896915
7952,-87.660416,41.885162
7953,-87.751663,41.94696
7954,-87.63176,41.89481
7955,-87.659279,41.884373
7956,-87.696213,41.924522
7957,-87.629799,41.878113
7958,-87.648941,41.920601
7959,-87.789505,41.952866
7960,-87.621226,41.85778
7961,-87.629799,41.878113
7962,-87.629799,41.878113
7963,-87.658966,41.887001
7964,-87.669852,41.990676
7965,-87.621841,41.88311
7966,-87.686096,41.96838
7967,-87.624031,41.883835
7968,-87.623802,41.882664
7969,-87.627113,41.875084
7970,-87.636406,41.887955
7971,-87.643265,41.963448
7973,-87.70929,41.923122
7975,-87.644226,41.879417
7976,-87.628296,41.888893
7977,-87.644226,41.935558
7978,-87.662231,41.941528
7974,-87.628426,41.89254
7980,-87.629799,41.878113
7981,-87.706062,41.939606
7982,-87.688652,41.96999
7983,-87.697357,41.895767
7984,-87.669441,41.975925
7985,-87.653885,41.93375
7986,-87.624003,41.880814
7987,-87.67765,41.903069
7988,-87.645973,41.934444
7990,-87.620644,41.890068
7991,-87.663727,41.94733
7992,-87.689178,41.97735
7993,-87.708908,41.929951
7994,-87.649429,41.883644
7996,-87.779457,41.953011
7997,-87.657799,41.931564
7998,-87.697236,41.94821
7995,-87.653938,41.92173
7999,-87.651268,41.910912
8000,-87.726494,41.96825
8002,-87.683304,41.960838
8003,-87.647675,41.880844
8001,-87.627151,41.880768
8004,-87.658409,41.849468
8005,-87.634506,41.909054
8006,-87.629799,41.878113
8007,-87.633957,41.914265
8008,-87.645203,41.923023
8009,-87.781631,41.952206
8010,-87.64843,41.895302
8011,-87.76397,41.975468
8012,-87.688934,41.967964
8013,-87.677597,41.91713
8014,-87.647118,41.865276
8015,-87.659355,41.883785
8017,-87.630916,41.896023
8020,-87.675064,41.966129
8018,-87.644875,41.932209
8023,-87.637516,41.889926
8016,-87.631119,41.88076
8024,-87.667885,41.829014
8021,-87.688179,41.967503
8025,-87.596649,41.792065
8026,-87.673439,41.958019
8027,-87.67466,41.886909
8028,-87.652405,41.908119
8030,-87.627075,41.892467
8031,-87.653175,41.909607
8032,-87.660706,41.885017
8034,-87.629799,41.878113
8035,-87.674901,41.947186
8033,-87.649689,41.881233
8036,-87.635913,41.902837
8037,-87.837036,41.940155
8029,-87.641655,41.873905
8038,-87.837036,41.940155
8039,-87.636375,41.878536
8040,-87.629799,41.878113
8041,-87.697395,41.936375
8042,-87.752098,41.87397
8043,-87.690002,41.970001
8044,-87.625778,41.876442
8022,-87.650726,41.939362
8045,-87.749168,41.873882
8046,-87.698051,41.808483
8047,-87.706406,41.953125
8048,-87.631187,41.889656
8049,-87.624969,41.884808
8051,-87.686119,41.964905
8052,-87.68042,41.903278
8053,-87.640999,41.912834
8055,-87.697395,41.936375
8056,-87.627197,41.892262
8057,-87.637466,41.903778
8058,-87.708718,41.929853
8090,-87.621506,41.898476
8019,-87.632637,41.886486
8059,-87.639153,41.923145
8060,-87.621864,41.856335
8061,-87.752106,41.872868
8063,-87.640297,41.878124
8064,-87.762749,41.885075
8050,-87.68692,41.902302
7816,-87.688278,41.968277
8065,-87.667061,41.903214
8066,-87.682762,41.959862
8067,-87.632446,41.884251
7775,-87.654892,41.939999
8068,-87.654892,41.939999
8069,-87.629044,41.8801
8070,-87.649078,41.908684
8071,-87.633965,41.88829
8072,-87.653183,41.94038
8074,-87.627776,41.880734
8075,-87.662048,41.891331
8076,-87.660851,42.004799
8077,-87.625608,41.8942
8078,-87.654175,41.91085
8080,-87.633324,41.885998
8081,-87.641701,41.837879
8082,-87.674103,41.903515
8083,-87.651505,41.893909
8084,-87.690231,41.924587
8085,-87.643753,41.878098
8086,-87.713371,41.917324
8087,-87.642792,41.87851
8088,-87.642159,41.90237
8089,-87.677947,41.919092
8092,-87.687065,41.925014
8095,-87.655685,41.886654
8096,-87.652313,41.942051
8098,-87.663765,41.934021
8099,-87.660004,41.970001
8100,-87.62439,41.884514
8101,-87.713134,41.982897
8102,-87.639961,41.88216
8103,-87.692627,41.901508
8104,-87.624054,41.891319
8105,-87.656906,41.931393
8106,-87.658981,41.990143
8107,-87.629128,41.873547
8108,-87.637146,41.884258
8109,-87.692947,41.968353
8111,-87.638054,41.837914
8112,-87.648079,41.885639
8113,-87.659935,41.93206
8114,-87.634102,41.878418
8115,-87.634308,41.903416
8116,-87.675522,41.832428
8118,-87.646831,41.865618
8119,-87.688759,41.969452
8120,-87.636993,41.918804
8121,-87.70694,41.928761
8122,-87.65731,41.994534
8123,-87.63726,41.898384
8124,-87.644249,41.935879
8125,-87.676613,41.895638
8127,-87.649078,41.908684
8128,-87.649872,41.883926
8126,-87.684647,41.94323
8129,-87.677689,41.95388
8130,-87.626678,41.881142
8131,-87.627846,41.890167
8132,-87.69603,41.924526
8133,-87.649017,41.932709
8134,-87.70845,41.964546
8135,-87.689537,42.019489
8139,-87.673965,41.962669
8140,-87.654579,41.968361
8141,-87.708534,41.997665
8142,-87.632446,41.884251
8144,-87.663035,41.896361
8145,-87.665718,41.915504
8146,-87.653488,41.922615
8147,-87.626076,41.892124
8148,-87.682335,41.968998
8153,-87.621315,41.891392
8154,-87.681351,41.69202
8155,-87.649284,41.88677
8156,-87.712334,41.921738
8157,-87.649368,41.943954
8158,-87.644547,41.932064
8159,-87.68277,41.921146
8160,-87.651634,41.886642
8161,-87.712334,41.921738
8162,-87.615913,41.867531
8163,-87.675652,41.89621
8164,-87.614853,41.884514
8165,-87.712334,41.921738
8169,-87.712334,41.921738
9300,-87.629799,41.878113
8171,-87.712334,41.921738
8170,-87.712334,41.921738
8172,-87.712147,41.983297
7772,-87.639847,41.880688
8173,-87.70929,41.923122
8175,-87.635429,41.889446
8176,-87.657883,41.872246
8177,-87.669651,41.940859
8178,-87.677126,41.911037
8174,-87.70929,41.923122
8180,-87.661224,41.930431
8167,-87.6642,41.94146
8179,-87.712334,41.921738
8181,-87.66967,41.918869
8182,-87.632446,41.884251
8184,-87.659355,41.968735
8185,-87.672165,41.907654
8186,-87.622495,41.899961
8187,-87.734895,41.953499
8188,-87.631752,41.913502
8189,-87.688133,41.925068
8190,-87.668777,41.961716
8073,-87.674706,41.958168
8191,-87.787109,41.996643
8192,-87.646621,41.857548
8193,-87.631744,41.913631
8194,-87.67745,41.90983
8195,-87.687363,41.921642
8196,-87.625626,41.878056
8197,-87.624161,41.874359
8198,-87.65815,41.884449
8200,-87.644394,41.940311
8201,-87.659721,41.973095
8202,-88.457062,42.314095
8203,-87.69603,41.924526
8204,-87.655922,41.965309
8206,-87.668213,41.978626
8199,-87.673386,41.907757
8207,-87.688133,41.910179
8208,-87.669243,41.95237
8209,-87.647927,41.921845
8210,-87.628143,41.902077
8211,-87.648849,41.93169
8213,-87.630409,41.889805
8214,-87.626167,41.892511
8215,-87.61776,41.892918
8216,-87.676471,41.951292
8212,-87.628456,41.884441
8217,-87.624059,41.891311
8218,-87.651421,41.961826
8219,-87.628349,41.890045
8221,-87.647308,41.932919
8222,-87.644386,41.932907
8223,-87.61274,41.854092
8224,-87.642921,41.929695
8225,-87.679253,41.954582
8226,-87.625145,41.897694
8230,-87.661774,41.947231
8231,-87.806885,41.980164
8229,-87.667114,41.967087
8232,-87.679672,41.980045
8233,-87.64945,41.96907
8235,-87.64538,41.96213
8236,-87.623711,41.879585
8237,-87.628815,41.90424
8238,-87.697662,41.92186
8239,-87.691933,41.897591
8240,-87.623309,41.888184
8241,-87.625183,41.882069
8243,-87.644775,41.931892
7853,-87.612984,41.816959
8244,-87.795792,41.959373
8245,-87.654155,41.94656
8246,-87.657506,41.983625
8247,-87.624435,41.899593
8227,-87.630173,41.880585
8097,-87.657852,41.983719
8248,-87.654877,41.976784
8249,-87.644356,41.952911
8250,-87.641647,41.932983
8228,-87.629799,41.878113
8251,-87.63118,41.888592
8252,-87.653103,41.942505
8253,-87.659378,41.9217
8255,-87.669426,41.938091
8257,-87.679253,41.954582
8256,-87.67229,41.944368
7989,-87.613419,41.681339
8258,-87.669205,41.967533
8259,-87.649551,41.952869
7781,-87.668922,41.961712
8261,-87.8834,42.033363
8262,-87.672836,41.889088
8263,-87.685425,41.786541
8264,-87.61274,41.854092
8265,-87.672516,41.964973
8266,-87.644646,41.905087
8267,-87.716362,41.93948
8268,-87.670654,41.905754
8269,-87.658676,41.990051
8270,-87.702309,41.9734
8271,-87.681206,41.954136
8272,-87.653908,41.93787
8273,-87.881256,41.962788
8274,-87.665535,41.888233
8275,-87.693893,41.966663
8276,-87.609596,41.891979
8277,-87.787056,41.996584
8278,-87.609596,41.891979
8279,-87.618736,41.899281
8280,-87.748161,41.975311
8281,-87.65242,41.910545
8282,-87.657074,41.869705
8283,-87.629799,41.878113
8284,-87.760391,41.966393
8285,-87.680008,41.956516
8286,-87.643089,41.721485
8287,-87.688484,41.968182
8289,-87.627312,41.905827
8288,-87.625198,41.865437
8290,-87.604599,41.891804
8292,-87.649529,41.97681
8293,-87.635834,41.87886
8294,-87.654861,41.884514
8295,-87.688484,41.968182
8296,-87.659943,41.969093
8297,-87.63591,41.892914
8298,-87.658081,41.892036
8299,-87.589081,41.800373
8301,-87.632446,41.884251
8302,-87.629799,41.878113
8303,-87.731339,41.836815
8304,-87.673042,41.968834
8305,-87.658478,41.990032
8306,-87.784546,41.993378
8307,-87.623699,41.861141
8308,-87.680428,41.954166
8309,-87.674576,41.954536
8079,-87.638779,41.911488
8310,-87.658714,41.990051
8312,-87.608345,41.891731
8313,-87.56916,41.775005
8314,-87.627129,41.880718
8315,-87.655968,41.952019
8316,-87.649971,41.965485
8317,-87.63736,41.879017
8318,-87.617783,41.832024
8319,-87.625633,41.879574
8320,-87.615685,41.809162
8321,-87.687309,41.917038
8322,-87.63739,41.858063
8254,-87.806702,41.952454
8325,-87.649452,41.932804
7730,-87.642258,41.879101
8326,-87.629181,41.886585
8327,-87.70787,41.858608
8329,-87.975784,41.985718
8330,-87.629021,41.877705
8331,-87.803749,41.937973
8332,-87.707367,41.779572
8333,-87.669044,42.001122
9569,-87.624527,41.862583
8328,-87.629799,41.878113
8334,-87.629799,41.878113
8335,-87.656273,41.91592
8336,-87.66851,41.977337
8337,-87.764595,41.997326
8338,-87.662566,42.007868
8339,-87.706833,41.901329
8340,-87.68806,41.967876
8341,-87.603836,41.7859
8342,-87.660225,41.990021
8344,-87.817997,42.001451
8346,-87.653938,41.923157
8345,-87.653984,41.948105
8324,-87.653969,41.947777
8347,-87.699997,41.970001
8343,-87.787949,41.958008
8348,-87.659508,41.980133
8349,-87.662033,41.919971
8350,-87.660231,41.990394
8351,-87.668259,41.977398
8352,-87.576157,41.76675
8353,-87.628754,41.884609
8354,-87.695427,41.911278
8356,-87.628906,41.88932
8357,-87.629799,41.878113
8358,-87.668509,41.978041
8234,-87.66605,42.008244
8359,-87.633545,41.884304
8360,-87.631332,41.884739
8361,-87.669518,41.986827
8362,-87.721359,41.89621
8363,-87.669128,41.985611
8364,-87.649513,41.943375
8093,-87.722191,41.951679
8365,-87.641647,41.932983
8366,-87.62693,41.880795
8367,-87.636459,41.892391
8368,-87.655106,41.973988
8369,-87.626503,41.875801
8370,-87.706603,41.927686
8371,-87.711754,41.993343
8372,-87.654865,41.913459
8373,-87.657532,41.97834
8143,-87.888931,42.046162
8149,-87.627922,41.860416
8150,-87.668304,41.97649
8375,-87.661232,41.987244
8376,-87.668213,41.978607
